Customer_ID,Churn_Probability,Predicted_LTV,Composite_Risk_Score,Segment
CUST01317,0.0,4304.37,0.2168,Vulnerable
CUST03425,0.0001,890.38,0.2168,Vulnerable
CUST05928,0.0,586.11,0.2168,Hibernating
CUST08572,0.0,4018.71,0.2167,Vulnerable
CUST06677,0.0001,925.56,0.2167,Vulnerable
CUST03532,0.0,787.71,0.2166,Hibernating
CUST08197,0.0,955.67,0.2166,Vulnerable
CUST00794,0.0,925.43,0.2166,Vulnerable
CUST01900,0.0,755.77,0.2165,Hibernating
CUST08239,0.0002,921.03,0.2164,Vulnerable
CUST06279,0.0001,866.85,0.2164,Vulnerable
CUST07547,0.0001,745.28,0.2164,Hibernating
CUST06925,0.0001,934.34,0.2164,Vulnerable
CUST08682,0.0,764.05,0.2163,Hibernating
CUST05367,0.0001,825.47,0.2162,Hibernating
CUST01295,0.0,935.28,0.2162,Vulnerable
CUST00481,0.0,913.11,0.2161,Vulnerable
CUST01963,0.0001,1011.15,0.216,Vulnerable
CUST03468,0.0,661.57,0.216,Hibernating
CUST05804,0.0001,712.92,0.2159,Hibernating
CUST06664,0.0,815.41,0.2159,Hibernating
CUST07083,0.0,4249.44,0.2158,Vulnerable
CUST09598,0.0,3339.93,0.2158,Vulnerable
CUST05489,0.0,751.2,0.2158,Hibernating
CUST00293,0.0001,759.81,0.2157,Hibernating
CUST04517,0.0,3562.16,0.2157,Vulnerable
CUST03896,0.0002,784.07,0.2157,Hibernating
CUST02621,0.0001,671.34,0.2156,Hibernating
CUST05901,0.0,711.68,0.2155,Hibernating
CUST06257,0.0,579.7,0.2155,Hibernating
CUST07897,0.0001,852.62,0.2154,Vulnerable
CUST03579,0.0,897.55,0.2153,Vulnerable
CUST04639,0.0001,860.39,0.2153,Vulnerable
CUST05187,0.0,885.23,0.2153,Vulnerable
CUST01354,0.0001,838.61,0.2152,Hibernating
CUST01344,0.0,1010.85,0.215,Vulnerable
CUST08639,0.0001,606.96,0.215,Hibernating
CUST02086,0.0,3835.61,0.215,Vulnerable
CUST07024,0.0001,666.87,0.215,Hibernating
CUST00322,0.0,877.63,0.2149,Vulnerable
CUST07588,0.0001,801.28,0.2149,Hibernating
CUST01806,0.0001,816.87,0.2149,Hibernating
CUST00377,0.0002,603.25,0.2148,Hibernating
CUST00432,0.0,709.14,0.2148,Hibernating
CUST06940,0.0,4274.04,0.2147,Vulnerable
CUST09851,0.0001,744.74,0.2146,Hibernating
CUST00852,0.0,828.64,0.2146,Hibernating
CUST07864,0.0001,739.77,0.2146,Hibernating
CUST00433,0.0001,803.62,0.2145,Hibernating
CUST02669,0.0,574.63,0.2143,Hibernating
CUST02770,0.0,775.76,0.2143,Hibernating
CUST00620,0.0001,835.52,0.2143,Hibernating
CUST06600,0.0,3859.82,0.2143,Vulnerable
CUST00049,0.0,3970.62,0.2143,Vulnerable
CUST06938,0.0,988.63,0.2143,Vulnerable
CUST08637,0.0,878.8,0.2143,Vulnerable
CUST01743,0.0001,586.62,0.2142,Hibernating
CUST06791,0.0001,908.93,0.2142,Vulnerable
CUST08303,0.0001,433.11,0.2142,Hibernating
CUST02431,0.0001,644.04,0.2142,Hibernating
CUST03658,0.0,3634.85,0.2142,Vulnerable
CUST02146,0.0001,887.85,0.2141,Vulnerable
CUST01943,0.0,690.38,0.214,Hibernating
CUST06972,0.0,863.77,0.214,Vulnerable
CUST02253,0.0,562.4,0.214,Hibernating
CUST02536,0.0,524.12,0.214,Hibernating
CUST00781,0.0001,734.22,0.2139,Hibernating
CUST07280,0.0001,584.39,0.2139,Hibernating
CUST07561,0.0001,456.22,0.2139,Hibernating
CUST00849,0.0,3566.22,0.2138,Vulnerable
CUST00659,0.0,763.38,0.2138,Hibernating
CUST07104,0.0001,777.59,0.2138,Hibernating
CUST00163,0.0,731.47,0.2137,Hibernating
CUST06929,0.0001,852.97,0.2137,Vulnerable
CUST09561,0.0001,777.41,0.2136,Hibernating
CUST01591,0.0,892.75,0.2136,Vulnerable
CUST04728,0.0,863.0,0.2136,Vulnerable
CUST03448,0.0001,910.51,0.2136,Vulnerable
CUST08923,0.0,757.91,0.2135,Hibernating
CUST00466,0.0,3646.33,0.2135,Vulnerable
CUST01509,0.0,816.45,0.2134,Hibernating
CUST06510,0.0,699.35,0.2134,Hibernating
CUST08577,0.0001,801.0,0.2134,Hibernating
CUST01857,0.0,980.69,0.2133,Vulnerable
CUST06157,0.0001,674.08,0.2133,Hibernating
CUST09319,0.0001,881.97,0.2133,Vulnerable
CUST08350,0.0,740.1,0.2133,Hibernating
CUST06586,0.0,3489.88,0.2132,Vulnerable
CUST09801,0.0,792.07,0.2132,Hibernating
CUST01824,0.0,874.54,0.2132,Vulnerable
CUST08476,0.0001,881.14,0.2131,Vulnerable
CUST09660,0.0,907.72,0.2131,Vulnerable
CUST08450,0.0001,922.13,0.2131,Vulnerable
CUST08816,0.0,745.06,0.213,Hibernating
CUST01918,0.0,3852.24,0.213,Vulnerable
CUST03265,0.0,896.25,0.213,Vulnerable
CUST06350,0.0,682.25,0.2129,Hibernating
CUST07309,0.0001,908.31,0.2129,Vulnerable
CUST03685,0.0,719.24,0.2129,Hibernating
CUST06765,0.0001,770.38,0.2129,Hibernating
CUST08160,0.0001,788.06,0.2128,Hibernating
CUST02816,0.0,900.7,0.2127,Vulnerable
CUST01488,0.0001,757.33,0.2127,Hibernating
CUST01741,0.0001,699.44,0.2127,Hibernating
CUST01903,0.0,778.65,0.2126,Hibernating
CUST09952,0.0,666.25,0.2126,Hibernating
CUST02138,0.0001,562.54,0.2125,Hibernating
CUST05556,0.0,879.91,0.2125,Vulnerable
CUST09084,0.0001,847.21,0.2125,Vulnerable
CUST08965,0.0,4163.95,0.2125,Vulnerable
CUST02056,0.0001,890.56,0.2123,Vulnerable
CUST01038,0.0,815.93,0.2122,Hibernating
CUST01219,0.0,553.58,0.2121,Hibernating
CUST08419,0.0001,693.69,0.2121,Hibernating
CUST09924,0.0001,474.53,0.212,Hibernating
CUST00315,0.0001,866.83,0.212,Vulnerable
CUST09646,0.0001,759.42,0.2119,Hibernating
CUST08972,0.0,3144.12,0.2119,Vulnerable
CUST09754,0.0001,651.04,0.2118,Hibernating
CUST00878,0.0001,677.48,0.2118,Hibernating
CUST06055,0.0001,790.62,0.2118,Hibernating
CUST04358,0.0,912.16,0.2117,Vulnerable
CUST04583,0.0,803.04,0.2117,Hibernating
CUST06517,0.0001,848.7,0.2116,Vulnerable
CUST04063,0.0,742.33,0.2116,Hibernating
CUST06978,0.0001,737.7,0.2116,Hibernating
CUST01161,0.0001,835.78,0.2115,Hibernating
CUST03312,0.0,725.05,0.2114,Hibernating
CUST07682,0.0,3582.89,0.2114,Vulnerable
CUST04325,0.0001,616.19,0.2114,Hibernating
CUST00873,0.0001,583.63,0.2113,Hibernating
CUST08834,0.0,4404.77,0.2113,Vulnerable
CUST02411,0.0,820.28,0.2113,Hibernating
CUST06491,0.0001,627.14,0.2112,Hibernating
CUST04668,0.0001,721.93,0.2111,Hibernating
CUST08854,0.0,698.05,0.211,Hibernating
CUST02922,0.0,865.49,0.211,Vulnerable
CUST03179,0.0,883.03,0.211,Vulnerable
CUST04737,0.0,3604.81,0.211,Vulnerable
CUST04853,0.0,747.13,0.2109,Hibernating
CUST03451,0.0,4037.98,0.2109,Vulnerable
CUST02176,0.0,720.08,0.2108,Hibernating
CUST06873,0.0001,600.73,0.2106,Hibernating
CUST05012,0.0001,572.39,0.2106,Hibernating
CUST04545,0.0,4771.32,0.2105,At-Risk VIP
CUST09102,0.0001,776.68,0.2105,Hibernating
CUST04494,0.0,650.45,0.2105,Hibernating
CUST01208,0.0,3345.77,0.2105,Vulnerable
CUST02071,0.0001,683.63,0.2105,Hibernating
CUST04815,0.0001,893.41,0.2103,Vulnerable
CUST02063,0.0001,538.84,0.2103,Hibernating
CUST09861,0.0,834.07,0.2103,Hibernating
CUST09786,0.0001,913.87,0.2102,Vulnerable
CUST00403,0.0,3574.82,0.2102,Vulnerable
CUST03320,0.0001,490.29,0.2102,Hibernating
CUST01021,0.0001,885.51,0.2102,Vulnerable
CUST08908,0.0002,898.56,0.2101,Vulnerable
CUST05783,0.0,3477.18,0.2101,Vulnerable
CUST00393,0.0,4120.38,0.21,Vulnerable
CUST01151,0.0,730.16,0.21,Hibernating
CUST00436,0.0001,646.61,0.21,Hibernating
CUST08818,0.0,3931.34,0.21,Vulnerable
CUST04127,0.0001,884.92,0.21,Vulnerable
CUST08073,0.0001,659.77,0.2099,Hibernating
CUST07710,0.0001,907.58,0.2099,Vulnerable
CUST04558,0.0,707.66,0.2098,Hibernating
CUST03599,0.0,2431.89,0.2098,Vulnerable
CUST00840,0.0001,702.68,0.2098,Hibernating
CUST06475,0.0,797.59,0.2097,Hibernating
CUST07241,0.0,718.83,0.2097,Hibernating
CUST07287,0.0001,4197.38,0.2097,Vulnerable
CUST05216,0.0001,702.68,0.2097,Hibernating
CUST04089,0.0001,743.48,0.2096,Hibernating
CUST07550,0.0001,761.25,0.2096,Hibernating
CUST07879,0.0001,768.4,0.2095,Hibernating
CUST03071,0.0,815.03,0.2095,Hibernating
CUST01729,0.0001,624.69,0.2094,Hibernating
CUST03363,0.0001,801.63,0.2094,Hibernating
CUST04106,0.0,634.74,0.2094,Hibernating
CUST03862,0.0,899.77,0.2094,Vulnerable
CUST05981,0.0001,548.0,0.2094,Hibernating
CUST07139,0.0,926.45,0.2093,Vulnerable
CUST04134,0.0001,868.0,0.2093,Vulnerable
CUST04309,0.0,670.64,0.2093,Hibernating
CUST09033,0.0,4302.58,0.2092,Vulnerable
CUST04585,0.0,774.13,0.2092,Hibernating
CUST07824,0.0,693.84,0.2091,Hibernating
CUST02519,0.0,774.93,0.209,Hibernating
CUST09888,0.0001,873.2,0.209,Vulnerable
CUST05376,0.0001,763.11,0.2089,Hibernating
CUST06625,0.0001,696.88,0.2089,Hibernating
CUST05835,0.0001,572.79,0.2089,Hibernating
CUST03686,0.0,3885.4,0.2088,Vulnerable
CUST02020,0.0001,772.06,0.2088,Hibernating
CUST01005,0.0001,768.14,0.2088,Hibernating
CUST04334,0.0001,829.82,0.2087,Hibernating
CUST04182,0.0,722.83,0.2087,Hibernating
CUST01507,0.0,3344.2,0.2087,Vulnerable
CUST05149,0.0,765.62,0.2087,Hibernating
CUST04574,0.0001,932.24,0.2086,Vulnerable
CUST09661,0.0,3857.28,0.2086,Vulnerable
CUST04951,0.0,3878.13,0.2086,Vulnerable
CUST07322,0.0,4206.2,0.2086,Vulnerable
CUST01496,0.0001,528.63,0.2085,Hibernating
CUST04970,0.0,4064.67,0.2085,Vulnerable
CUST00127,0.0001,775.14,0.2084,Hibernating
CUST09159,0.0001,851.16,0.2084,Vulnerable
CUST04647,0.0001,820.45,0.2083,Hibernating
CUST04038,0.0,591.86,0.2082,Hibernating
CUST08369,0.0001,511.38,0.2082,Hibernating
CUST03679,0.0,679.41,0.2082,Hibernating
CUST03016,0.0,4800.35,0.2082,At-Risk VIP
CUST00071,0.0001,690.95,0.2081,Hibernating
CUST05501,0.0,3662.21,0.208,Vulnerable
CUST07467,0.0,769.88,0.208,Hibernating
CUST01676,0.0,4113.39,0.208,Vulnerable
CUST08195,0.0,3911.46,0.208,Vulnerable
CUST09318,0.0,4619.38,0.208,Vulnerable
CUST01263,0.0,3625.47,0.2079,Vulnerable
CUST00681,0.0,729.38,0.2079,Hibernating
CUST09273,0.0,955.61,0.2079,Vulnerable
CUST06930,0.0,705.4,0.2078,Hibernating
CUST01087,0.0,701.85,0.2078,Hibernating
CUST03630,0.0001,707.25,0.2078,Hibernating
CUST01797,0.0,794.98,0.2077,Hibernating
CUST03704,0.0001,856.14,0.2077,Vulnerable
CUST07273,0.0,714.49,0.2077,Hibernating
CUST09906,0.0,4387.29,0.2076,Vulnerable
CUST02143,0.0,753.86,0.2075,Hibernating
CUST09558,0.0,3869.98,0.2075,Vulnerable
CUST03359,0.0001,734.7,0.2075,Hibernating
CUST00560,0.0001,592.49,0.2075,Hibernating
CUST05534,0.0001,891.35,0.2074,Vulnerable
CUST03693,0.0001,654.23,0.2074,Hibernating
CUST06336,0.0,545.83,0.2074,Hibernating
CUST01242,0.0001,654.41,0.2073,Hibernating
CUST09128,0.0001,853.67,0.2073,Vulnerable
CUST00597,0.0,793.85,0.2072,Hibernating
CUST03824,0.0,3483.28,0.2072,Vulnerable
CUST04103,0.0,3827.1,0.2072,Vulnerable
CUST04451,0.0,3166.23,0.2072,Vulnerable
CUST00332,0.0001,834.34,0.2071,Hibernating
CUST01036,0.0,840.79,0.2071,Hibernating
CUST04741,0.0001,908.26,0.2071,Vulnerable
CUST05478,0.0,673.54,0.207,Hibernating
CUST03438,0.0,3488.11,0.207,Vulnerable
CUST02923,0.0,806.28,0.207,Hibernating
CUST05723,0.0001,929.27,0.207,Vulnerable
CUST08600,0.0001,846.29,0.207,Vulnerable
CUST01661,0.0001,727.25,0.207,Hibernating
CUST02773,0.0001,517.12,0.2069,Hibernating
CUST06714,0.0,788.44,0.2069,Hibernating
CUST06140,0.0001,777.68,0.2069,Hibernating
CUST09958,0.0001,707.21,0.2069,Hibernating
CUST05057,0.0,4701.78,0.2069,At-Risk VIP
CUST08934,0.0,777.89,0.2068,Hibernating
CUST04800,0.0001,808.59,0.2068,Hibernating
CUST05867,0.0,731.66,0.2068,Hibernating
CUST07277,0.0,3940.14,0.2068,Vulnerable
CUST03125,0.0,1013.96,0.2068,Vulnerable
CUST04680,0.0,707.1,0.2067,Hibernating
CUST04998,0.0,4465.93,0.2067,Vulnerable
CUST01552,0.0001,570.73,0.2067,Hibernating
CUST02810,0.0001,813.38,0.2067,Hibernating
CUST06393,0.0001,1032.4,0.2067,Vulnerable
CUST02276,0.0001,853.55,0.2066,Vulnerable
CUST02340,0.0,3917.25,0.2066,Vulnerable
CUST01251,0.0001,523.99,0.2066,Hibernating
CUST08966,0.0001,690.03,0.2065,Hibernating
CUST02509,0.0,869.85,0.2063,Vulnerable
CUST00986,0.0,4515.39,0.2063,Vulnerable
CUST05666,0.0,712.39,0.2063,Hibernating
CUST07663,0.0001,650.29,0.2061,Hibernating
CUST05474,0.0,630.01,0.2061,Hibernating
CUST08237,0.0001,600.6,0.2061,Hibernating
CUST00231,0.0,652.94,0.2061,Hibernating
CUST05694,0.0,4572.01,0.2061,Vulnerable
CUST02262,0.0,874.58,0.2061,Vulnerable
CUST02867,0.0,4456.98,0.2059,Vulnerable
CUST00221,0.0,881.7,0.2059,Vulnerable
CUST06593,0.0,3913.6,0.2059,Vulnerable
CUST07146,0.0001,511.61,0.2058,Hibernating
CUST04174,0.0,4309.96,0.2058,Vulnerable
CUST08563,0.0,649.88,0.2058,Hibernating
CUST05735,0.0,792.11,0.2058,Hibernating
CUST09341,0.0001,549.52,0.2058,Hibernating
CUST01861,0.0,619.55,0.2057,Hibernating
CUST05007,0.0001,663.44,0.2057,Hibernating
CUST09840,0.0001,646.51,0.2056,Hibernating
CUST02334,0.0001,1017.02,0.2056,Vulnerable
CUST04686,0.0,4299.0,0.2056,Vulnerable
CUST08351,0.0,717.42,0.2056,Hibernating
CUST01187,0.0001,747.53,0.2055,Hibernating
CUST06049,0.0,684.4,0.2055,Hibernating
CUST09108,0.0001,898.41,0.2055,Vulnerable
CUST01464,0.0001,713.09,0.2054,Hibernating
CUST06958,0.0001,653.22,0.2054,Hibernating
CUST09893,0.0,753.75,0.2054,Hibernating
CUST04555,0.0,3594.33,0.2054,Vulnerable
CUST05161,0.0,876.75,0.2054,Vulnerable
CUST09804,0.0001,860.05,0.2053,Vulnerable
CUST08322,0.0,973.27,0.2053,Vulnerable
CUST05126,0.0001,756.7,0.2053,Hibernating
CUST01190,0.0001,693.54,0.2053,Hibernating
CUST04739,0.0,4299.52,0.2052,Vulnerable
CUST03187,0.0,3884.38,0.2052,Vulnerable
CUST02759,0.0001,583.0,0.2052,Hibernating
CUST03052,0.0,3365.65,0.2052,Vulnerable
CUST00429,0.0,4627.37,0.2052,Vulnerable
CUST02006,0.0,866.45,0.2051,Vulnerable
CUST05485,0.0001,922.78,0.2051,Vulnerable
CUST09390,0.0,3661.38,0.205,Vulnerable
CUST01945,0.0001,758.24,0.205,Hibernating
CUST09310,0.0,4013.8,0.205,Vulnerable
CUST07156,0.0001,869.44,0.2049,Vulnerable
CUST05568,0.0,410.11,0.2049,Hibernating
CUST09034,0.0002,914.06,0.2049,Vulnerable
CUST09780,0.0001,664.33,0.2047,Hibernating
CUST08155,0.0,927.46,0.2047,Vulnerable
CUST07345,0.0,3956.52,0.2047,Vulnerable
CUST00775,0.0001,724.66,0.2046,Hibernating
CUST08983,0.0001,665.46,0.2046,Hibernating
CUST05208,0.0,4078.3,0.2046,Vulnerable
CUST09428,0.0,659.3,0.2045,Hibernating
CUST04984,0.0001,592.97,0.2044,Hibernating
CUST05440,0.0001,709.13,0.2044,Hibernating
CUST06145,0.0001,818.75,0.2044,Hibernating
CUST07519,0.0001,546.42,0.2043,Hibernating
CUST02827,0.0001,747.12,0.2043,Hibernating
CUST03086,0.0,969.46,0.2043,Vulnerable
CUST08631,0.0,704.09,0.2043,Hibernating
CUST02260,0.0,3015.94,0.2042,Vulnerable
CUST02406,0.0001,603.94,0.2042,Hibernating
CUST09140,0.0,636.45,0.2041,Hibernating
CUST00527,0.0,2985.47,0.2041,Vulnerable
CUST03691,0.0,520.74,0.2041,Hibernating
CUST00138,0.0,769.61,0.204,Hibernating
CUST06446,0.0,4912.22,0.204,At-Risk VIP
CUST09243,0.0001,683.32,0.204,Hibernating
CUST05929,0.0,1262.84,0.204,Vulnerable
CUST08525,0.0,3727.5,0.204,Vulnerable
CUST09103,0.0,4442.78,0.204,Vulnerable
CUST09417,0.0,4589.24,0.2039,Vulnerable
CUST04030,0.0,3917.38,0.2038,Vulnerable
CUST00160,0.0001,619.93,0.2038,Hibernating
CUST08745,0.0,4356.23,0.2038,Vulnerable
CUST04375,0.0,4168.95,0.2038,Vulnerable
CUST00261,0.0,536.49,0.2038,Hibernating
CUST06224,0.0,4201.74,0.2038,Vulnerable
CUST03018,0.0,3702.47,0.2037,Vulnerable
CUST06595,0.0001,650.15,0.2037,Hibernating
CUST08055,0.0001,720.96,0.2036,Hibernating
CUST09826,0.0001,531.89,0.2036,Hibernating
CUST03747,0.0001,648.12,0.2036,Hibernating
CUST04617,0.0,688.54,0.2035,Hibernating
CUST05385,0.0,932.7,0.2035,Vulnerable
CUST04280,0.0001,4479.37,0.2035,Vulnerable
CUST07708,0.0,791.82,0.2034,Hibernating
CUST08813,0.0,722.91,0.2034,Hibernating
CUST04497,0.0,4324.35,0.2034,Vulnerable
CUST08365,0.0,4147.92,0.2033,Vulnerable
CUST09515,0.0001,912.39,0.2033,Vulnerable
CUST01958,0.0,3674.74,0.2033,Vulnerable
CUST05411,0.0,648.19,0.2032,Hibernating
CUST05809,0.0,900.47,0.2031,Vulnerable
CUST09138,0.0,3570.67,0.2031,Vulnerable
CUST08654,0.0,3722.73,0.2031,Vulnerable
CUST09746,0.0001,847.7,0.2031,Vulnerable
CUST04947,0.0002,459.72,0.203,Hibernating
CUST09969,0.0001,806.72,0.203,Hibernating
CUST03619,0.0,892.34,0.203,Vulnerable
CUST08478,0.0001,653.6,0.203,Hibernating
CUST00654,0.0,514.34,0.2029,Hibernating
CUST08314,0.0001,880.86,0.2029,Vulnerable
CUST06004,0.0001,761.93,0.2029,Hibernating
CUST00323,0.0001,737.53,0.2029,Hibernating
CUST09334,0.0001,595.29,0.2029,Hibernating
CUST03212,0.0,714.79,0.2028,Hibernating
CUST01820,0.0,3911.77,0.2028,Vulnerable
CUST04955,0.0,4249.31,0.2027,Vulnerable
CUST09720,0.0,729.43,0.2027,Hibernating
CUST09559,0.0001,840.89,0.2026,Hibernating
CUST02655,0.0001,802.09,0.2026,Hibernating
CUST00550,0.0001,901.2,0.2026,Vulnerable
CUST06425,0.0,3598.24,0.2026,Vulnerable
CUST03996,0.0,3082.96,0.2025,Vulnerable
CUST03259,0.0,4375.85,0.2024,Vulnerable
CUST00951,0.0001,899.78,0.2024,Vulnerable
CUST03328,0.0,4682.23,0.2024,At-Risk VIP
CUST07255,0.0,4830.92,0.2024,At-Risk VIP
CUST04216,0.0001,608.37,0.2024,Hibernating
CUST00596,0.0,3585.46,0.2024,Vulnerable
CUST01498,0.0,4129.9,0.2023,Vulnerable
CUST09115,0.0,3147.76,0.2022,Vulnerable
CUST07839,0.0,3203.88,0.2022,Vulnerable
CUST08443,0.0,775.71,0.2021,Hibernating
CUST07191,0.0,3715.27,0.2021,Vulnerable
CUST06608,0.0,4113.31,0.2021,Vulnerable
CUST01271,0.0002,692.52,0.2021,Hibernating
CUST01569,0.0001,778.0,0.202,Hibernating
CUST08168,0.0001,738.38,0.202,Hibernating
CUST02847,0.0001,796.82,0.202,Hibernating
CUST04703,0.0001,657.58,0.202,Hibernating
CUST05613,0.0001,723.97,0.202,Hibernating
CUST04193,0.0,3533.85,0.202,Vulnerable
CUST07580,0.0001,714.74,0.202,Hibernating
CUST05278,0.0,3759.5,0.202,Vulnerable
CUST01060,0.0,781.4,0.2019,Hibernating
CUST01553,0.0,719.33,0.2019,Hibernating
CUST02731,0.0001,674.44,0.2019,Hibernating
CUST02064,0.0,3712.39,0.2019,Vulnerable
CUST06689,0.0,4294.99,0.2019,Vulnerable
CUST05350,0.0001,901.32,0.2019,Vulnerable
CUST07929,0.0,565.6,0.2018,Hibernating
CUST08457,0.0001,551.86,0.2017,Hibernating
CUST06204,0.0001,676.24,0.2017,Hibernating
CUST01193,0.0,2639.48,0.2016,Vulnerable
CUST09839,0.0001,560.93,0.2016,Hibernating
CUST02389,0.0001,788.75,0.2016,Hibernating
CUST07668,0.0,802.98,0.2016,Hibernating
CUST04188,0.0,3056.08,0.2014,Vulnerable
CUST01823,0.0001,661.37,0.2013,Hibernating
CUST06564,0.0,3280.32,0.2013,Vulnerable
CUST09736,0.0001,596.5,0.2012,Hibernating
CUST03812,0.0,3827.45,0.2012,Vulnerable
CUST08962,0.0,3482.45,0.2012,Vulnerable
CUST06317,0.0,807.91,0.2012,Hibernating
CUST05087,0.0,636.17,0.2011,Hibernating
CUST04663,0.0,2751.31,0.2011,Vulnerable
CUST09783,0.0001,821.82,0.2011,Hibernating
CUST05731,0.0001,938.24,0.2011,Vulnerable
CUST07354,0.0,4253.16,0.2011,Vulnerable
CUST08534,0.0001,774.4,0.2011,Hibernating
CUST09343,0.0,569.58,0.201,Hibernating
CUST05652,0.0,940.58,0.201,Vulnerable
CUST01387,0.0,444.47,0.2009,Hibernating
CUST08892,0.0,863.51,0.2009,Vulnerable
CUST07385,0.0,571.61,0.2008,Hibernating
CUST09261,0.0,4190.93,0.2008,Vulnerable
CUST05644,0.0,3580.79,0.2008,Vulnerable
CUST06132,0.0001,674.08,0.2006,Hibernating
CUST02576,0.0,777.16,0.2006,Hibernating
CUST04909,0.0001,671.99,0.2006,Hibernating
CUST08367,0.0,3867.59,0.2006,Vulnerable
CUST09461,0.0001,921.08,0.2006,Vulnerable
CUST07535,0.0,578.34,0.2005,Hibernating
CUST02977,0.0001,902.08,0.2005,Vulnerable
CUST03857,0.0,4502.51,0.2005,Vulnerable
CUST06286,0.0,3717.7,0.2004,Vulnerable
CUST05963,0.0,3214.23,0.2004,Vulnerable
CUST04347,0.0,777.72,0.2003,Hibernating
CUST04415,0.0,4442.85,0.2003,Vulnerable
CUST04910,0.0,4014.5,0.2003,Vulnerable
CUST07569,0.0001,682.45,0.2002,Hibernating
CUST03566,0.0,905.32,0.2002,Vulnerable
CUST03929,0.0001,627.15,0.2002,Hibernating
CUST01532,0.0,970.35,0.2002,Vulnerable
CUST09424,0.0,4362.66,0.2002,Vulnerable
CUST04183,0.0,849.49,0.2002,Vulnerable
CUST02480,0.0,704.4,0.2001,Hibernating
CUST02591,0.0001,761.11,0.2001,Hibernating
CUST01965,0.0,4022.25,0.2001,Vulnerable
CUST02934,0.0001,4276.38,0.2001,Vulnerable
CUST02445,0.0,3446.2,0.2001,Vulnerable
CUST04144,0.0,689.77,0.2,Hibernating
CUST09339,0.0,4420.84,0.2,Vulnerable
CUST03784,0.0,946.11,0.1999,Vulnerable
CUST07942,0.0001,830.6,0.1999,Hibernating
CUST05709,0.0,562.22,0.1998,Hibernating
CUST01308,0.0001,825.65,0.1998,Hibernating
CUST05742,0.0,3684.86,0.1998,Vulnerable
CUST09340,0.0,3747.5,0.1998,Vulnerable
CUST04814,0.0,3345.33,0.1998,Vulnerable
CUST09747,0.0,755.03,0.1997,Hibernating
CUST01908,0.0,3575.51,0.1997,Vulnerable
CUST09063,0.0001,677.58,0.1997,Hibernating
CUST09983,0.0,4324.36,0.1997,Vulnerable
CUST03300,0.0001,858.03,0.1997,Vulnerable
CUST06180,0.0,4598.28,0.1997,Vulnerable
CUST01587,0.0001,686.84,0.1996,Hibernating
CUST07147,0.0,873.32,0.1996,Vulnerable
CUST05021,0.0,941.68,0.1995,Vulnerable
CUST06329,0.0,4268.79,0.1995,Vulnerable
CUST07072,0.0,5182.49,0.1995,At-Risk VIP
CUST09166,0.0001,663.66,0.1995,Hibernating
CUST09814,0.0001,775.77,0.1994,Hibernating
CUST04317,0.0,693.72,0.1994,Hibernating
CUST04191,0.0001,742.1,0.1994,Hibernating
CUST04653,0.0,3010.33,0.1993,Vulnerable
CUST01947,0.0,3660.92,0.1993,Vulnerable
CUST08024,0.0,4069.19,0.1993,Vulnerable
CUST01674,0.0001,777.74,0.1993,Hibernating
CUST09966,0.0,4101.57,0.1992,Vulnerable
CUST06152,0.0,4357.3,0.1991,Vulnerable
CUST04740,0.0,840.12,0.1991,Hibernating
CUST00108,0.0,796.82,0.199,Hibernating
CUST09323,0.0,818.41,0.199,Hibernating
CUST02628,0.0,656.01,0.199,Hibernating
CUST07774,0.0,3899.16,0.1988,Vulnerable
CUST01688,0.0,3634.36,0.1987,Vulnerable
CUST02712,0.0,4501.96,0.1987,Vulnerable
CUST06638,0.0,3304.27,0.1987,Vulnerable
CUST04832,0.0,591.92,0.1985,Hibernating
CUST07328,0.0001,858.91,0.1985,Vulnerable
CUST09806,0.0,789.04,0.1984,Hibernating
CUST08530,0.0001,843.54,0.1984,Hibernating
CUST01440,0.0001,826.97,0.1984,Hibernating
CUST03702,0.0001,820.01,0.1983,Hibernating
CUST00631,0.0001,489.66,0.1983,Hibernating
CUST09035,0.0,4019.88,0.1982,Vulnerable
CUST03550,0.0001,3844.26,0.1982,Vulnerable
CUST03194,0.0,3793.59,0.1981,Vulnerable
CUST03558,0.0,3819.73,0.1981,Vulnerable
CUST07736,0.0001,472.27,0.1981,Hibernating
CUST04190,0.0001,659.83,0.1981,Hibernating
CUST03506,0.0,425.52,0.1981,Hibernating
CUST05019,0.0,4409.57,0.1981,Vulnerable
CUST02227,0.0,3926.8,0.198,Vulnerable
CUST04238,0.0,663.41,0.198,Hibernating
CUST03588,0.0,737.99,0.1979,Hibernating
CUST04662,0.0,574.37,0.1979,Hibernating
CUST04444,0.0,3183.33,0.1979,Vulnerable
CUST08726,0.0,973.88,0.1979,Vulnerable
CUST04101,0.0001,675.4,0.1978,Hibernating
CUST00524,0.0001,810.31,0.1978,Hibernating
CUST03397,0.0001,550.91,0.1978,Hibernating
CUST08595,0.0,895.24,0.1977,Vulnerable
CUST04936,0.0,4306.71,0.1977,Vulnerable
CUST04374,0.0,4281.78,0.1977,Vulnerable
CUST07390,0.0,4523.98,0.1976,Vulnerable
CUST00126,0.0,4201.62,0.1976,Vulnerable
CUST07386,0.0,4188.86,0.1976,Vulnerable
CUST06015,0.0,3236.47,0.1976,Vulnerable
CUST04685,0.0001,763.99,0.1975,Hibernating
CUST07064,0.0001,683.77,0.1975,Hibernating
